"","x","y","cell","Alder","Ash","Bald cypress","Basswood","Beech","Birch","Black gum","Black gum/sweet gum","Buckeye","Cherry","Chestnut","Dogwood","Elm","Hackberry","Hickory","Ironwood","Locust","Maple","Mulberry","No tree","Oak","Other hardwood","Poplar","Poplar/tulip poplar","Sweet gum","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
"420",701000,206000,47753,0,2,0,0,22,0,0,5,0,0,0,22,1,0,0,0,0,13,1,0,82,0,0,12,0,0,0,0,0,0,0
"421",701000,222000,47161,0,2,0,0,122,0,0,2,0,0,0,2,1,0,1,0,0,17,1,0,9,0,0,3,0,0,0,0,0,0,0
"422",701000,294000,44497,0,1,0,1,111,0,2,4,0,0,0,15,1,1,12,1,0,27,0,0,13,2,0,12,0,2,0,0,0,1,0
"423",701000,310000,43905,0,9,0,2,91,0,0,0,2,0,0,5,6,5,14,1,0,46,0,0,9,0,0,3,0,3,0,0,0,4,0
"424",701000,342000,42721,0,6,0,1,95,0,1,1,4,0,0,1,7,1,17,5,0,35,0,0,13,1,0,8,0,0,0,0,0,2,0
"425",701000,358000,42129,0,10,0,6,72,0,0,1,1,0,0,1,12,1,16,6,0,62,0,0,9,0,1,1,0,0,0,0,0,5,0
"426",701000,414000,40057,0,4,0,0,0,0,0,0,0,1,0,0,1,0,43,1,0,2,0,0,91,0,0,0,0,0,0,0,0,1,0
"427",701000,486000,37393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,104,1,0,1,0,0,0,0,0,0,0
"428",701000,550000,35025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0
"429",701000,558000,34729,0,3,0,12,26,0,0,0,0,0,0,0,7,0,5,3,0,22,0,0,42,0,3,0,0,0,0,0,0,5,0
"430",709000,270000,45386,0,3,0,0,76,0,0,3,0,2,0,12,1,0,14,4,0,46,0,0,7,1,0,6,0,0,0,0,1,2,0
"431",709000,414000,40058,0,6,0,2,4,0,0,0,0,0,0,0,7,0,31,0,0,13,0,0,62,2,0,0,0,0,0,0,0,1,0
"432",709000,510000,36506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2,0,0,0,0,0,0,0,0,0
"433",709000,526000,35914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,0,0,0,0,0
"434",709000,534000,35618,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,3
"435",709000,542000,35322,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0,60,0,3,0,0,0,0,0,0,0,4
"436",709000,550000,35026,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0
"437",709000,558000,34730,0,0,0,3,0,0,0,0,0,1,0,0,3,0,22,0,0,4,0,0,22,0,2,0,0,0,0,0,0,1,0
"438",717000,262000,45683,0,3,0,0,93,0,0,5,0,1,0,11,5,0,4,10,0,23,2,0,11,2,0,5,0,1,0,0,0,4,0
"439",717000,294000,44499,0,5,0,0,81,0,0,2,2,0,0,4,4,0,9,4,0,60,0,0,16,0,0,1,0,1,0,0,2,3,0
"440",717000,310000,43907,0,9,0,1,116,1,2,1,2,0,0,15,0,1,9,7,0,22,0,0,20,1,0,0,0,1,0,0,1,1,0
"441",717000,326000,43315,0,3,0,0,119,1,2,3,0,0,0,13,3,0,10,4,0,20,0,0,19,2,0,6,0,0,0,0,0,1,0
"442",717000,350000,42427,0,17,0,4,119,0,0,1,2,1,0,2,15,0,4,3,0,15,0,0,19,0,0,1,0,0,0,0,1,4,0
"443",717000,358000,42131,0,18,0,1,86,0,0,0,6,2,0,0,8,2,10,7,0,42,0,0,15,0,0,6,0,1,0,0,0,6,0
"444",717000,510000,36507,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,146,2,0,0,0,0,0,0,0,0,0
"445",717000,518000,36211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0
"446",717000,534000,35619,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,131,0,1,0,0,1,0,0,0,1,0
"447",717000,542000,35323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
"448",717000,550000,35027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2
"449",717000,558000,34731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,57,0,1,0,0,0,0,0,1,0,1
"450",717000,574000,34139,0,0,0,4,15,0,0,0,0,0,0,0,2,0,2,2,0,6,0,0,56,0,0,0,0,0,0,0,1,0,0
"451",717000,582000,33843,0,14,0,20,46,1,0,0,0,1,0,0,17,0,2,9,0,27,0,0,23,0,2,4,0,0,0,0,0,2,0
"452",725000,190000,48348,0,10,0,0,15,0,0,15,0,1,0,6,1,0,12,0,0,9,0,0,79,4,0,13,0,0,0,0,0,3,0
"453",725000,454000,38580,0,27,0,2,95,0,0,0,6,2,0,0,21,2,13,2,0,19,0,0,13,3,0,2,0,1,0,0,1,3,0
"454",725000,518000,36212,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,148,0,0,0,0,0,18,0,0,0,0
"455",725000,534000,35620,0,2,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,2,0,0,152,2,1,0,0,3,0,0,0,0,2
"456",725000,542000,35324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,123,0,1,0,0,0,6,0,0,0,0
"457",725000,550000,35028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,97,0,2,0,0,0,2,0,0,0,7
"458",725000,558000,34732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,86,0,2,0,0,0,4,0,0,0,0
"459",725000,566000,34436,0,9,0,9,20,0,0,0,0,1,0,0,5,0,15,3,0,26,0,0,39,0,5,4,0,1,14,0,0,5,0
"460",733000,230000,46869,0,2,0,0,6,0,0,12,0,0,0,21,7,0,17,5,1,11,2,0,92,2,0,10,0,2,0,0,0,4,0
"461",733000,390000,40949,0,40,0,4,34,0,0,3,0,1,0,0,25,0,18,9,1,16,0,0,37,0,0,7,0,1,0,0,0,8,0
"462",733000,406000,40357,0,29,0,0,61,0,0,0,4,1,0,0,9,0,18,4,0,32,0,0,30,0,0,1,0,3,0,0,0,2,2
"463",733000,438000,39173,0,19,0,4,64,0,0,0,9,0,0,0,15,1,17,10,3,29,1,0,22,1,0,1,0,3,0,0,0,3,0
"464",733000,486000,37397,0,20,0,4,15,0,0,0,0,0,0,0,17,0,20,8,0,14,0,0,74,1,2,5,0,0,0,0,0,4,0
"465",733000,502000,36805,0,1,0,0,3,0,0,0,0,0,0,0,1,0,25,0,0,1,0,0,141,0,4,0,0,0,1,0,0,1,2
"466",733000,518000,36213,0,4,0,3,8,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,124,0,0,7,0,0,3,1,0,0,0
"467",733000,534000,35621,0,4,0,1,0,0,0,0,0,0,0,0,4,0,31,0,0,1,0,0,148,0,0,0,0,0,0,0,0,1,0
"468",733000,542000,35325,0,8,0,6,9,0,2,0,0,0,0,0,11,0,16,3,0,1,0,0,131,0,3,1,0,1,2,0,0,2,0
"469",733000,550000,35029,0,24,0,7,53,0,1,0,0,1,0,0,8,0,6,5,0,15,0,0,64,0,5,5,0,1,0,0,0,1,0
"470",733000,558000,34733,0,7,0,5,19,0,0,0,0,1,0,0,5,0,15,1,0,4,0,0,98,0,0,4,0,0,2,0,0,0,3
"471",733000,566000,34437,0,16,0,6,11,0,2,0,0,0,0,0,9,0,2,0,0,6,0,0,59,0,1,1,0,1,12,0,0,0,2
"472",733000,574000,34141,0,2,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,81,0,0,0,0,0,1,0,0,0,0
"473",741000,254000,45982,0,3,0,0,99,0,0,2,0,0,2,11,2,5,20,8,0,18,0,0,20,1,0,4,0,0,0,0,0,2,1
"474",741000,302000,44206,0,3,0,0,30,0,0,8,1,0,0,2,4,0,15,2,0,16,0,0,102,1,0,7,0,2,0,0,1,1,1
"475",741000,518000,36214,0,6,0,1,8,0,0,0,0,0,0,0,8,0,16,3,0,9,0,0,73,0,5,3,0,1,2,0,0,7,0
"476",741000,534000,35622,0,9,0,1,9,1,0,0,3,2,0,0,13,1,10,0,0,26,1,0,72,1,4,4,0,0,3,0,0,8,0
"477",749000,182000,48647,0,1,0,0,24,0,4,3,0,1,0,1,2,1,20,0,0,1,0,0,87,1,0,6,0,0,0,0,0,2,0
"478",749000,222000,47167,0,2,0,0,75,0,6,0,2,0,0,12,4,0,8,1,0,14,0,0,32,1,0,20,0,1,0,0,0,4,0
"479",749000,326000,43319,0,22,0,3,112,0,0,0,0,1,0,3,7,1,7,6,1,23,0,0,10,1,0,0,0,1,0,0,3,0,1
"480",749000,358000,42135,0,15,0,2,39,0,0,0,36,2,0,0,16,17,15,9,0,28,0,0,12,2,1,0,0,4,0,0,0,6,0
"481",749000,414000,40063,0,34,0,3,42,0,0,0,1,0,0,1,12,0,24,5,0,8,0,0,49,2,2,1,0,1,0,0,0,1,0
"482",749000,542000,35327,0,15,0,0,21,0,0,0,0,1,0,0,16,0,4,9,0,10,0,0,76,0,1,6,0,0,3,0,0,0,2
"483",749000,550000,35031,3,20,0,3,45,0,1,0,0,3,0,0,8,0,7,5,0,14,0,0,28,0,4,7,0,1,8,0,0,0,5
"484",749000,558000,34735,1,27,0,10,33,1,1,0,0,1,0,2,19,1,9,10,0,28,0,0,29,3,0,12,0,0,0,0,0,1,0
"485",749000,566000,34439,0,6,0,5,9,0,1,0,0,0,0,0,3,0,14,2,0,9,0,0,95,0,1,2,0,0,0,0,0,0,1
"486",749000,574000,34143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0
"487",757000,278000,45096,0,3,0,1,61,0,0,7,0,0,0,8,1,0,19,6,0,5,0,0,67,0,0,5,0,1,0,0,0,0,0
"488",757000,310000,43912,0,7,0,2,90,0,0,0,0,0,0,12,3,0,21,4,0,10,0,0,38,5,0,10,0,1,0,0,0,1,0
"489",757000,382000,41248,0,23,0,1,63,0,0,0,14,2,0,1,12,5,14,6,0,15,0,0,23,1,0,3,0,2,0,0,0,3,0
"490",757000,422000,39768,0,43,0,7,91,2,0,0,1,0,0,1,19,0,4,5,0,17,0,0,16,0,0,0,0,3,0,1,0,0,0
"491",757000,454000,38584,0,16,0,5,89,0,0,0,3,0,0,2,20,0,8,21,0,13,0,0,20,0,0,3,0,4,0,1,0,1,0
"492",757000,534000,35624,0,27,0,5,58,0,1,0,0,0,0,0,29,1,4,7,0,26,0,0,18,0,3,6,0,2,3,0,0,6,4
"493",757000,542000,35328,0,37,0,1,46,0,4,0,0,0,0,0,31,0,7,6,0,7,0,0,40,0,3,4,0,2,2,0,0,0,6
"494",757000,550000,35032,3,25,0,6,27,0,1,0,0,1,0,0,14,0,3,5,1,21,0,0,35,0,4,2,0,4,0,0,0,0,8
"495",757000,558000,34736,0,29,0,10,41,0,0,0,0,0,0,0,10,0,14,13,0,17,0,0,22,2,9,5,0,1,14,0,0,0,9
"496",757000,566000,34440,0,3,0,3,43,0,1,0,0,0,0,0,7,0,25,3,0,19,1,0,76,0,0,1,0,0,0,0,0,2,2
"497",757000,574000,34144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
"498",765000,278000,45097,0,14,0,3,117,1,0,4,0,0,0,1,6,2,9,3,0,13,0,0,9,0,0,6,0,1,0,0,0,1,2
"499",765000,366000,41841,0,31,0,1,112,0,0,0,3,0,0,2,16,1,9,2,0,21,0,0,12,0,0,1,0,0,0,0,0,1,0
"500",765000,406000,40361,0,16,0,3,84,0,0,0,7,0,0,1,12,0,8,10,0,33,0,0,20,2,0,0,0,4,0,0,1,3,0
"501",765000,526000,35921,0,19,0,2,49,0,0,0,2,0,0,0,16,0,8,7,0,12,0,0,42,0,7,7,0,2,6,0,0,1,2
"502",765000,542000,35329,0,39,0,6,45,0,0,0,0,0,0,0,11,0,6,8,0,15,0,0,24,0,14,6,0,2,2,0,0,1,9
"503",765000,550000,35033,0,29,0,5,57,0,0,0,0,0,0,0,19,0,6,18,0,23,0,0,25,0,1,5,0,5,0,1,0,0,10
"504",773000,310000,43914,0,30,0,0,96,0,0,4,2,1,0,0,14,1,12,3,0,13,0,0,8,1,0,5,0,0,0,0,6,1,1
"505",773000,430000,39474,0,25,0,6,122,1,0,0,5,0,0,0,12,1,3,3,0,19,0,0,8,0,0,0,0,3,0,5,0,1,0
"506",773000,502000,36810,0,7,0,1,9,0,0,0,0,0,0,0,11,0,14,9,0,6,1,0,111,0,2,4,0,0,14,1,0,2,2
"507",773000,518000,36218,0,12,0,0,26,0,0,0,0,2,0,0,17,0,3,8,0,4,0,0,105,0,1,10,0,2,2,1,0,2,1
"508",773000,526000,35922,0,11,0,2,19,0,0,0,5,0,0,0,13,1,12,5,0,10,0,0,88,0,1,2,0,0,4,0,0,0,1
"509",773000,542000,35330,0,25,0,10,26,0,0,0,1,0,0,0,12,0,4,4,0,10,0,0,39,0,7,5,0,0,2,0,0,1,2
"510",773000,550000,35034,0,27,0,11,44,0,0,1,1,0,0,0,18,0,6,21,0,43,0,0,10,0,2,4,0,2,2,0,0,2,4
"511",781000,238000,46579,0,2,0,0,120,0,6,8,0,0,0,4,6,0,2,3,0,7,0,0,23,1,0,5,0,0,0,0,0,1,0
"512",781000,478000,37699,0,26,0,5,80,0,0,0,8,1,0,0,28,1,14,18,0,13,0,0,9,0,0,4,0,3,0,0,0,0,2
"513",781000,542000,35331,0,8,0,3,17,0,0,0,0,0,0,0,13,0,11,4,0,11,0,0,85,1,3,1,0,1,0,0,0,2,0
"514",781000,566000,34443,0,6,0,5,8,0,0,0,0,0,0,0,5,0,22,4,0,5,0,0,122,0,1,4,0,1,2,0,0,0,1
"515",789000,334000,43028,0,41,0,3,97,0,0,0,11,0,0,0,6,5,12,3,0,15,1,0,6,0,1,0,0,5,0,0,1,2,1
"516",789000,366000,41844,0,22,0,0,108,0,0,0,3,3,0,0,18,0,6,8,0,22,1,0,10,1,0,2,0,0,0,0,0,4,0
"517",789000,406000,40364,0,24,0,4,99,0,0,0,3,1,0,1,20,1,4,11,0,16,0,0,12,1,0,5,0,1,0,0,0,1,0
"518",789000,454000,38588,0,18,0,2,84,1,0,0,9,2,0,3,11,1,7,9,0,23,0,0,4,0,0,2,0,0,0,0,0,0,0
"519",797000,278000,45101,0,3,0,1,145,0,0,0,0,0,0,0,4,1,5,0,0,12,0,0,13,2,0,4,2,0,0,0,0,0,0
"520",797000,430000,39477,0,43,0,1,74,0,0,0,4,0,0,1,23,1,15,5,2,5,0,0,29,0,0,4,0,0,0,0,0,1,0
"521",805000,246000,46286,0,4,0,1,133,0,6,4,0,0,0,1,3,0,5,0,0,18,0,0,28,0,0,7,0,0,0,0,2,0,0
"522",805000,310000,43918,0,9,0,1,132,0,0,0,3,1,0,3,3,0,3,12,0,30,0,0,4,0,0,2,0,3,0,0,0,2,0
"523",805000,334000,43030,0,20,0,1,111,0,0,0,9,1,0,3,14,0,9,2,0,19,0,0,13,1,0,4,0,0,0,0,0,1,0
"524",805000,358000,42142,0,26,0,4,93,0,0,0,18,2,0,1,9,0,5,4,0,36,0,0,6,0,0,2,0,1,0,0,0,1,0
"525",805000,462000,38294,0,21,0,3,72,0,0,0,13,2,0,4,14,0,19,15,0,12,0,0,32,0,1,2,0,1,0,0,0,0,1
"526",805000,550000,35038,0,15,0,8,40,0,0,0,1,5,0,0,16,0,20,11,0,25,0,0,41,0,2,2,0,1,0,0,0,2,1
"527",805000,566000,34446,0,24,0,5,24,2,0,0,0,0,0,1,12,0,3,12,0,13,0,0,84,1,0,1,0,0,2,0,0,1,5
"528",813000,246000,46287,0,7,0,6,99,0,0,8,3,0,0,2,5,1,12,1,0,23,0,0,16,1,0,10,0,0,0,0,0,4,0
"529",813000,270000,45399,0,3,0,3,133,0,10,2,0,2,1,1,3,0,6,1,0,19,0,0,9,1,0,9,4,1,0,0,2,0,0
"530",813000,294000,44511,0,5,0,0,128,0,3,2,0,0,0,0,10,0,8,1,0,19,0,0,10,0,0,6,1,0,0,0,1,0,0
"531",813000,502000,36815,0,25,0,6,72,0,0,0,8,0,0,2,15,0,11,3,0,25,0,0,29,1,0,3,0,0,0,0,0,2,2
"532",813000,558000,34743,0,23,0,1,52,0,0,0,0,0,0,1,10,1,7,11,0,10,0,0,58,1,2,5,0,2,6,0,0,0,6
"533",821000,278000,45104,0,4,0,6,140,1,0,7,0,1,0,1,8,0,3,0,1,9,0,0,1,1,0,4,1,2,0,0,0,0,0
"534",821000,334000,43032,0,21,0,0,78,0,0,0,4,2,0,1,7,0,7,2,0,63,0,0,4,0,0,3,0,0,0,0,0,2,0
"535",821000,382000,41256,0,26,0,2,42,0,1,1,8,0,0,9,21,0,22,12,1,16,0,0,20,2,0,6,0,1,0,0,0,6,6
"536",821000,406000,40368,0,21,0,0,20,0,0,0,9,0,0,9,12,2,30,13,0,16,1,0,60,1,0,1,0,0,0,0,0,1,0
"537",821000,430000,39480,0,24,0,3,89,0,0,0,5,1,0,4,12,1,12,11,1,7,0,0,23,3,0,2,0,0,0,0,3,1,2
"538",821000,526000,35928,0,36,0,1,45,0,0,0,1,5,0,2,20,0,8,9,0,15,0,0,45,3,7,2,0,1,0,0,0,0,2
"539",821000,550000,35040,0,17,0,1,47,0,0,0,4,0,0,2,9,0,9,19,0,13,0,0,70,4,3,0,0,0,6,0,0,0,2
"540",829000,310000,43921,0,7,0,0,53,0,6,14,0,0,0,7,2,0,17,0,0,12,0,0,54,0,0,12,0,2,0,0,2,0,0
"541",829000,326000,43329,0,2,0,0,36,0,0,3,7,0,0,1,4,7,13,5,0,29,0,0,11,1,0,8,0,1,0,0,60,4,0
"542",829000,510000,36521,0,18,0,7,26,0,0,0,1,1,0,1,12,0,15,2,0,6,0,0,75,2,12,1,0,1,1,0,0,2,1
"543",837000,374000,41554,0,10,0,1,49,0,0,0,6,0,0,0,10,0,6,7,0,64,0,0,13,0,0,2,0,0,0,0,0,6,0
"544",837000,462000,38298,0,25,0,4,77,0,0,0,2,0,0,5,15,1,14,17,0,9,0,0,29,1,0,1,0,4,0,0,0,0,0
"545",837000,566000,34450,0,3,0,3,1,0,0,0,0,0,0,0,4,0,12,0,0,1,0,0,170,0,0,1,0,1,6,0,0,0,0
"546",845000,254000,45995,0,10,0,2,30,0,0,4,3,0,0,7,1,0,17,1,0,25,2,0,24,1,0,1,0,1,0,0,0,1,0
"547",845000,406000,40371,0,12,0,0,93,0,0,0,4,0,0,0,13,0,13,2,0,24,0,0,7,0,0,0,0,0,0,0,0,0,0
"548",845000,430000,39483,0,33,0,4,85,0,0,0,5,0,0,1,22,1,16,5,0,17,0,0,17,1,0,1,0,1,0,0,2,1,2
"549",845000,550000,35043,0,27,0,0,113,0,0,0,0,1,0,0,15,0,3,9,0,19,0,0,11,0,3,1,0,0,0,0,0,0,2
"550",853000,302000,44220,0,2,0,0,0,0,0,14,0,0,0,4,3,0,22,4,0,11,0,0,64,0,0,4,0,0,0,0,0,0,0
"551",853000,422000,39780,0,24,0,0,109,0,0,0,4,1,0,2,7,1,15,5,0,21,0,0,22,0,1,0,0,0,0,0,0,0,0
"552",853000,558000,34748,0,11,0,3,29,0,0,0,0,0,0,1,13,0,15,12,0,5,0,0,79,0,3,2,0,1,2,0,0,0,6
"553",861000,342000,42741,0,2,0,0,99,0,0,0,0,1,0,0,5,0,1,0,0,19,0,0,2,0,0,1,0,0,0,0,0,0,0
"554",861000,358000,42149,0,12,0,2,61,0,0,2,0,1,0,0,9,0,9,1,0,20,0,0,4,0,0,3,0,2,0,0,0,0,0
"555",861000,462000,38301,0,33,0,5,56,0,0,0,0,0,0,0,20,0,17,9,0,10,0,0,37,1,0,0,0,1,0,0,0,2,1
"556",861000,486000,37413,0,25,0,11,51,1,0,0,0,1,0,2,20,0,17,7,0,33,0,0,32,1,1,1,0,2,0,0,1,1,3
"557",861000,526000,35933,0,17,0,10,64,0,0,0,6,4,0,4,22,0,11,16,0,21,0,0,26,0,1,2,0,0,0,0,0,1,5
"558",861000,566000,34453,0,28,0,3,40,0,0,0,0,0,0,5,19,0,8,18,0,20,1,0,33,3,6,5,0,0,7,0,0,1,3
